order_id,customer_id,region,city,product_id,product_name,category,quantity,unit_price,discount,sales,profit,ship_mode,order_date,delivery_date,rating
ORD00193,CUST0019,South,Coimbatore,P006,Men's Running Shoes,Clothing,3,1899,0,5697,1916.09,Standard,2024-02-25,2024-03-01,2
ORD00194,CUST0495,West,Ahmedabad,P019,Yoga Mat,Sports,1,699,0,699,124.72,Standard,2023-06-23,2023-06-28,5
ORD00195,CUST0489,South,Hyderabad,P005,Webcam HD,Electronics,2,1599,0.1,2878.2,854.97,Standard,2023-12-16,2023-12-21,4
ORD00196,CUST0088,South,Bangalore,P006,Men's Running Shoes,Clothing,2,1899,0.2,3038.4,603.19,Standard,2023-07-23,2023-07-28,3
ORD00197,CUST0904,East,Patna,P017,Business Strategy,Books,1,399,0.05,379.05,49.64,Standard,2023-11-05,2023-11-10,5
ORD00198,CUST0564,East,Guwahati,P003,USB-C Hub,Electronics,2,699,0,1398,416.68,Standard,2024-03-18,2024-03-23,4
ORD00199,CUST0096,West,Ahmedabad,P007,Women's Kurta Set,Clothing,2,999,0.05,1898.1,598.45,Express,2023-07-23,2023-07-25,5
ORD00200,CUST0678,South,Hyderabad,P006,Men's Running Shoes,Clothing,3,1899,0.05,5412.15,963.58,Standard,2023-08-01,2023-08-06,5
ORD00201,CUST0800,South,Kochi,P016,Data Science Handbook,Books,2,699,0,1398,373.04,Standard,2023-02-26,2023-03-03,5
ORD00202,CUST0096,West,Ahmedabad,P010,Cotton Hoodie,Clothing,3,1299,0,3897,1314.37,Express,2023-05-05,2023-05-07,3
ORD00203,CUST1111,North,Lucknow,P015,Python Programming,Books,4,499,0,1996,270.67,Standard,2024-04-10,2024-04-15,5
ORD00204,CUST1000,East,Ranchi,P002,Laptop Stand,Electronics,4,899,0,3596,611.61,Standard,2023-01-31,2023-02-05,5
ORD00205,CUST0119,Central,Bhopal,P009,Yoga Pants,Clothing,4,899,0,3596,933.26,Express,2023-10-02,2023-10-04,2
ORD00206,CUST1136,West,Mumbai,P015,Python Programming,Books,5,499,0,2495,508.96,Overnight,2024-06-04,2024-06-05,5
ORD00207,CUST0027,West,Surat,P002,Laptop Stand,Electronics,3,899,0.15,2292.45,747.3,Standard,2023-10-11,2023-10-16,3
ORD00208,CUST0469,Central,Raipur,P010,Cotton Hoodie,Clothing,3,1299,0,3897,484.83,Overnight,2024-06-04,2024-06-05,5
ORD00209,CUST0754,North,Lucknow,P016,Data Science Handbook,Books,4,699,0.2,2236.8,645.6,Overnight,2023-02-25,2023-02-26,4
ORD00210,CUST0247,North,Delhi,P011,Office Desk Chair,Furniture,1,8999,0,8999,3402.97,Same Day,2024-02-03,2024-02-03,5
ORD00211,CUST0277,North,Amritsar,P001,Wireless Earbuds,Electronics,2,1299,0.05,2468.1,489.68,Standard,2024-03-20,2024-03-25,3
ORD00212,CUST0943,South,Hyderabad,P008,Denim Jacket,Clothing,1,1799,0,1799,330.78,Express,2023-04-25,2023-04-27,5
ORD00213,CUST0431,North,Delhi,P001,Wireless Earbuds,Electronics,3,1299,0,3897,867.21,Express,2024-03-24,2024-03-26,4
ORD00214,CUST0273,East,Ranchi,P005,Webcam HD,Electronics,5,1599,0.05,7595.25,2803.73,Standard,2024-05-27,2024-06-01,5
ORD00215,CUST1089,East,Guwahati,P017,Business Strategy,Books,2,399,0,798,255.14,Standard,2024-05-17,2024-05-22,5
ORD00216,CUST1125,South,Chennai,P010,Cotton Hoodie,Clothing,5,1299,0.15,5520.75,1916.9,Express,2023-11-11,2023-11-13,4
ORD00217,CUST0430,South,Chennai,P018,Cricket Bat,Sports,5,1499,0.1,6745.5,829.98,Standard,2023-01-17,2023-01-22,5
ORD00218,CUST0456,North,Lucknow,P003,USB-C Hub,Electronics,4,699,0,2796,552.66,Express,2023-11-29,2023-12-01,4
ORD00219,CUST0045,East,Patna,P016,Data Science Handbook,Books,5,699,0.15,2970.75,471.78,Express,2023-10-14,2023-10-16,2
ORD00220,CUST0671,South,Kochi,P001,Wireless Earbuds,Electronics,1,1299,0,1299,283.21,Standard,2023-08-20,2023-08-25,4
ORD00221,CUST0807,South,Chennai,P001,Wireless Earbuds,Electronics,5,1299,0.05,6170.25,2285.49,Standard,2024-04-10,2024-04-15,5
ORD00222,CUST1017,North,Delhi,P010,Cotton Hoodie,Clothing,5,1299,0.05,6170.25,2152.19,Express,2024-02-04,2024-02-06,4
ORD00223,CUST0844,West,Mumbai,P018,Cricket Bat,Sports,2,1499,0.15,2548.3,314.66,Overnight,2023-12-27,2023-12-28,4
ORD00224,CUST0508,North,Chandigarh,P010,Cotton Hoodie,Clothing,4,1299,0,5196,1569.48,Standard,2023-10-05,2023-10-10,5
ORD00225,CUST1088,West,Pune,P019,Yoga Mat,Sports,5,699,0.25,2621.25,948.99,Overnight,2023-02-21,2023-02-22,1
ORD00226,CUST1067,South,Coimbatore,P009,Yoga Pants,Clothing,2,899,0.1,1618.2,580.35,Standard,2023-08-18,2023-08-23,4
ORD00227,CUST1169,South,Bangalore,P016,Data Science Handbook,Books,2,699,0.15,1188.3,197.38,Standard,2023-05-07,2023-05-12,4
ORD00228,CUST1110,East,Ranchi,P007,Women's Kurta Set,Clothing,1,999,0.25,749.25,254.09,Overnight,2024-05-31,2024-06-01,4
ORD00229,CUST0422,North,Delhi,P006,Men's Running Shoes,Clothing,2,1899,0,3798,635.81,Express,2023-12-07,2023-12-09,3
ORD00230,CUST0433,East,Ranchi,P011,Office Desk Chair,Furniture,3,8999,0,26997,7610.61,Overnight,2023-04-23,2023-04-24,3
ORD00231,CUST1053,West,Surat,P003,USB-C Hub,Electronics,5,699,0.05,3320.25,626.45,Standard,2024-03-04,2024-03-09,5
ORD00232,CUST0606,East,Guwahati,P009,Yoga Pants,Clothing,3,899,0.1,2427.3,745.25,Express,2023-10-18,2023-10-20,3
ORD00233,CUST0684,East,Kolkata,P002,Laptop Stand,Electronics,2,899,0.15,1528.3,464.01,Standard,2023-10-30,2023-11-04,1
ORD00234,CUST0374,East,Bhubaneswar,P005,Webcam HD,Electronics,5,1599,0,7995,1509.43,Overnight,2024-04-02,2024-04-03,5
ORD00235,CUST0330,West,Pune,P010,Cotton Hoodie,Clothing,4,1299,0,5196,1319.04,Standard,2024-05-31,2024-06-05,5
ORD00236,CUST0731,South,Chennai,P006,Men's Running Shoes,Clothing,5,1899,0.15,8070.75,2102.55,Express,2023-11-30,2023-12-02,3
ORD00237,CUST0969,West,Mumbai,P015,Python Programming,Books,1,499,0.2,399.2,75.62,Overnight,2024-02-21,2024-02-22,3
ORD00238,CUST0880,North,Chandigarh,P001,Wireless Earbuds,Electronics,2,1299,0.2,2078.4,537.36,Standard,2024-01-19,2024-01-24,4
ORD00239,CUST1108,South,Bangalore,P019,Yoga Mat,Sports,1,699,0,699,143.36,Express,2023-02-05,2023-02-07,3
ORD00240,CUST0473,North,Delhi,P015,Python Programming,Books,3,499,0.25,1122.75,193.01,Express,2024-02-18,2024-02-20,1
ORD00241,CUST0334,West,Mumbai,P009,Yoga Pants,Clothing,5,899,0.1,4045.5,935.85,Express,2024-02-10,2024-02-12,4
ORD00242,CUST1109,South,Bangalore,P004,Mechanical Keyboard,Electronics,2,2499,0.05,4748.1,1603.32,Express,2023-05-30,2023-06-01,4
ORD00243,CUST0105,North,Chandigarh,P002,Laptop Stand,Electronics,1,899,0.1,809.1,203.78,Same Day,2023-09-01,2023-09-01,5
ORD00244,CUST0402,East,Patna,P018,Cricket Bat,Sports,3,1499,0.1,4047.3,1175.54,Express,2023-06-10,2023-06-12,3
ORD00245,CUST0536,North,Chandigarh,P016,Data Science Handbook,Books,3,699,0.25,1572.75,385.64,Overnight,2023-07-09,2023-07-10,5
ORD00246,CUST1199,North,Lucknow,P009,Yoga Pants,Clothing,4,899,0.1,3236.4,963.52,Standard,2024-04-21,2024-04-26,4
ORD00247,CUST0635,South,Hyderabad,P007,Women's Kurta Set,Clothing,2,999,0.2,1598.4,300.25,Standard,2023-07-21,2023-07-26,4
ORD00248,CUST0828,North,Amritsar,P010,Cotton Hoodie,Clothing,4,1299,0.25,3897.0,1345.59,Overnight,2023-07-29,2023-07-30,3
ORD00249,CUST0756,West,Ahmedabad,P009,Yoga Pants,Clothing,4,899,0.2,2876.8,833.07,Overnight,2023-10-18,2023-10-19,5
ORD00250,CUST0449,North,Amritsar,P003,USB-C Hub,Electronics,4,699,0.1,2516.4,362.17,Express,2023-06-22,2023-06-24,2
ORD00251,CUST0602,West,Surat,P007,Women's Kurta Set,Clothing,5,999,0.1,4495.5,876.24,Standard,2023-12-20,2023-12-25,4
ORD00252,CUST0068,East,Bhubaneswar,P006,Men's Running Shoes,Clothing,4,1899,0,7596,1662.71,Standard,2023-09-04,2023-09-09,5
ORD00253,CUST0779,Central,Bhopal,P005,Webcam HD,Electronics,4,1599,0.15,5436.6,1263.39,Overnight,2023-05-04,2023-05-05,5
ORD00254,CUST0274,South,Chennai,P016,Data Science Handbook,Books,5,699,0.15,2970.75,654.14,Standard,2023-12-11,2023-12-16,4
ORD00255,CUST0574,Central,Jabalpur,P019,Yoga Mat,Sports,2,699,0.15,1188.3,191.03,Express,2023-08-11,2023-08-13,3
ORD00256,CUST0240,East,Guwahati,P017,Business Strategy,Books,1,399,0.1,359.1,89.55,Standard,2023-04-26,2023-05-01,3
ORD00257,CUST0260,West,Pune,P015,Python Programming,Books,5,499,0,2495,664.31,Standard,2024-04-17,2024-04-22,4
ORD00258,CUST0688,North,Jaipur,P007,Women's Kurta Set,Clothing,4,999,0.2,3196.8,906.36,Standard,2023-06-04,2023-06-09,2
ORD00259,CUST0027,West,Surat,P015,Python Programming,Books,3,499,0.1,1347.3,392.6,Standard,2024-06-21,2024-06-26,4
ORD00260,CUST0812,West,Mumbai,P003,USB-C Hub,Electronics,3,699,0.1,1887.3,283.64,Same Day,2023-07-30,2023-07-30,2
ORD00261,CUST0073,South,Chennai,P019,Yoga Mat,Sports,5,699,0,3495,911.96,Standard,2023-02-18,2023-02-23,4
ORD00262,CUST0133,South,Kochi,P019,Yoga Mat,Sports,1,699,0.2,559.2,107.18,Express,2023-08-01,2023-08-03,2
ORD00263,CUST0091,North,Delhi,P009,Yoga Pants,Clothing,3,899,0.15,2292.45,839.81,Standard,2023-12-29,2024-01-03,5
ORD00264,CUST0637,North,Jaipur,P002,Laptop Stand,Electronics,3,899,0.05,2562.15,388.46,Standard,2024-01-30,2024-02-04,5
ORD00265,CUST1163,South,Coimbatore,P015,Python Programming,Books,4,499,0,1996,581.38,Standard,2024-04-20,2024-04-25,5
ORD00266,CUST0007,North,Chandigarh,P014,Bedside Table,Furniture,5,3299,0.05,15670.25,3869.2,Express,2023-06-07,2023-06-09,4
ORD00267,CUST1107,South,Coimbatore,P015,Python Programming,Books,3,499,0.15,1272.45,268.53,Overnight,2023-07-24,2023-07-25,1
ORD00268,CUST0919,West,Nagpur,P003,USB-C Hub,Electronics,5,699,0.05,3320.25,1046.41,Standard,2023-08-24,2023-08-29,5
ORD00269,CUST0683,West,Ahmedabad,P020,Fitness Dumbbells,Sports,2,1999,0.05,3798.1,1167.82,Standard,2023-11-08,2023-11-13,4
ORD00270,CUST0908,South,Coimbatore,P009,Yoga Pants,Clothing,4,899,0.05,3416.2,776.72,Express,2023-02-01,2023-02-03,1
ORD00271,CUST1159,South,Bangalore,P015,Python Programming,Books,3,499,0.1,1347.3,240.8,Standard,2023-06-14,2023-06-19,4
ORD00272,CUST0662,South,Kochi,P001,Wireless Earbuds,Electronics,1,1299,0.1,1169.1,146.88,Express,2024-06-19,2024-06-21,3
ORD00273,CUST0514,West,Ahmedabad,P001,Wireless Earbuds,Electronics,5,1299,0.15,5520.75,1622.84,Standard,2023-08-29,2023-09-03,5
ORD00274,CUST1018,West,Mumbai,P018,Cricket Bat,Sports,1,1499,0,1499,376.72,Overnight,2023-06-12,2023-06-13,4
ORD00275,CUST0180,West,Ahmedabad,P001,Wireless Earbuds,Electronics,2,1299,0.15,2208.3,717.13,Standard,2024-04-30,2024-05-05,4
ORD00276,CUST0888,West,Surat,P015,Python Programming,Books,3,499,0,1497,243.88,Standard,2023-06-24,2023-06-29,2
ORD00277,CUST1146,South,Hyderabad,P007,Women's Kurta Set,Clothing,5,999,0,4995,1162.07,Express,2023-10-26,2023-10-28,5
ORD00278,CUST0239,East,Bhubaneswar,P003,USB-C Hub,Electronics,4,699,0.15,2376.6,309.15,Overnight,2023-12-31,2024-01-01,4
ORD00279,CUST0238,South,Kochi,P003,USB-C Hub,Electronics,1,699,0.05,664.05,134.98,Overnight,2024-05-06,2024-05-07,4
ORD00280,CUST0173,North,Amritsar,P007,Women's Kurta Set,Clothing,4,999,0.1,3596.4,499.64,Standard,2023-11-04,2023-11-09,2
ORD00281,CUST1007,North,Jaipur,P007,Women's Kurta Set,Clothing,5,999,0.05,4745.25,621.39,Express,2023-12-18,2023-12-20,4
ORD00282,CUST1042,North,Delhi,P006,Men's Running Shoes,Clothing,2,1899,0,3798,1064.03,Overnight,2023-05-06,2023-05-07,4
ORD00283,CUST0362,East,Guwahati,P002,Laptop Stand,Electronics,1,899,0.15,764.15,280.19,Standard,2023-02-09,2023-02-14,4
ORD00284,CUST0525,South,Hyderabad,P007,Women's Kurta Set,Clothing,1,999,0,999,168.54,Standard,2023-08-06,2023-08-11,5
ORD00285,CUST0602,West,Surat,P009,Yoga Pants,Clothing,3,899,0.05,2562.15,669.93,Same Day,2024-02-14,2024-02-14,4
ORD00286,CUST1080,East,Ranchi,P016,Data Science Handbook,Books,4,699,0.1,2516.4,896.45,Standard,2023-10-12,2023-10-17,3
ORD00287,CUST0039,East,Guwahati,P009,Yoga Pants,Clothing,4,899,0.1,3236.4,1086.39,Standard,2023-03-31,2023-04-05,4
ORD00288,CUST0940,South,Coimbatore,P009,Yoga Pants,Clothing,1,899,0.05,854.05,302.06,Standard,2023-03-08,2023-03-13,5
ORD00289,CUST0914,East,Patna,P019,Yoga Mat,Sports,5,699,0,3495,756.68,Express,2023-02-03,2023-02-05,4
ORD00290,CUST0668,West,Pune,P015,Python Programming,Books,4,499,0.1,1796.4,333.06,Express,2023-02-08,2023-02-10,5
ORD00291,CUST0653,West,Pune,P006,Men's Running Shoes,Clothing,5,1899,0.25,7121.25,1254.28,Same Day,2023-02-19,2023-02-19,4
ORD00292,CUST0843,South,Hyderabad,P001,Wireless Earbuds,Electronics,4,1299,0.15,4416.6,947.78,Overnight,2023-07-09,2023-07-10,3
ORD00293,CUST0572,North,Lucknow,P001,Wireless Earbuds,Electronics,3,1299,0.15,3312.45,604.14,Express,2024-06-13,2024-06-15,5
ORD00294,CUST0077,West,Surat,P017,Business Strategy,Books,2,399,0.2,638.4,220.17,Overnight,2023-07-20,2023-07-21,3
ORD00295,CUST0578,North,Chandigarh,P002,Laptop Stand,Electronics,4,899,0.25,2697.0,951.64,Express,2024-03-28,2024-03-30,5
ORD00296,CUST0310,North,Chandigarh,P004,Mechanical Keyboard,Electronics,1,2499,0.05,2374.05,743.91,Standard,2024-05-12,2024-05-17,4
ORD00297,CUST0272,North,Chandigarh,P003,USB-C Hub,Electronics,1,699,0,699,251.02,Standard,2023-12-28,2024-01-02,5
ORD00298,CUST0755,North,Jaipur,P017,Business Strategy,Books,5,399,0.1,1795.5,450.77,Standard,2023-08-24,2023-08-29,4
ORD00299,CUST0808,South,Kochi,P001,Wireless Earbuds,Electronics,3,1299,0.25,2922.75,479.97,Overnight,2023-09-09,2023-09-10,5
ORD00300,CUST0553,West,Pune,P015,Python Programming,Books,3,499,0.15,1272.45,245.33,Standard,2024-01-30,2024-02-04,5
ORD00301,CUST0508,North,Chandigarh,P006,Men's Running Shoes,Clothing,3,1899,0.1,5127.3,1469.06,Overnight,2023-10-12,2023-10-13,4
ORD00302,CUST0012,East,Guwahati,P009,Yoga Pants,Clothing,1,899,0,899,265.93,Same Day,2024-02-07,2024-02-07,2
ORD00303,CUST0649,North,Jaipur,P018,Cricket Bat,Sports,2,1499,0.15,2548.3,703.51,Express,2023-06-19,2023-06-21,3
ORD00304,CUST0397,South,Hyderabad,P016,Data Science Handbook,Books,5,699,0.1,3145.5,398.57,Standard,2024-02-22,2024-02-27,3
ORD00305,CUST0192,North,Amritsar,P003,USB-C Hub,Electronics,5,699,0.25,2621.25,943.9,Same Day,2023-11-03,2023-11-03,5
ORD00306,CUST1081,West,Mumbai,P010,Cotton Hoodie,Clothing,3,1299,0.2,3117.6,935.01,Express,2024-05-21,2024-05-23,4
ORD00307,CUST0929,South,Chennai,P001,Wireless Earbuds,Electronics,3,1299,0,3897,611.15,Standard,2024-05-10,2024-05-15,5
ORD00308,CUST0728,South,Hyderabad,P019,Yoga Mat,Sports,4,699,0.1,2516.4,477.83,Express,2023-11-21,2023-11-23,1
ORD00309,CUST0724,North,Chandigarh,P019,Yoga Mat,Sports,1,699,0,699,230.28,Standard,2023-09-22,2023-09-27,4
ORD00310,CUST1056,North,Chandigarh,P003,USB-C Hub,Electronics,1,699,0.1,629.1,95.42,Express,2024-04-01,2024-04-03,2
ORD00311,CUST0792,North,Amritsar,P015,Python Programming,Books,3,499,0,1497,516.71,Overnight,2023-03-31,2023-04-01,4
ORD00312,CUST0979,East,Patna,P007,Women's Kurta Set,Clothing,4,999,0.1,3596.4,1126.71,Standard,2024-05-29,2024-06-03,4
ORD00313,CUST1172,West,Ahmedabad,P009,Yoga Pants,Clothing,1,899,0.05,854.05,164.08,Standard,2023-06-01,2023-06-06,4
ORD00314,CUST1191,West,Surat,P017,Business Strategy,Books,2,399,0.25,598.5,148.78,Standard,2023-09-27,2023-10-02,5
ORD00315,CUST0525,South,Hyderabad,P005,Webcam HD,Electronics,3,1599,0.2,3837.6,774.65,Standard,2023-06-09,2023-06-14,1
ORD00316,CUST1046,South,Kochi,P007,Women's Kurta Set,Clothing,5,999,0.1,4495.5,746.86,Standard,2023-05-12,2023-05-17,4
ORD00317,CUST0097,East,Ranchi,P007,Women's Kurta Set,Clothing,3,999,0.25,2247.75,638.56,Standard,2023-12-30,2024-01-04,4
ORD00318,CUST0508,North,Chandigarh,P003,USB-C Hub,Electronics,5,699,0,3495,816.96,Express,2023-06-28,2023-06-30,4
ORD00319,CUST0885,West,Mumbai,P017,Business Strategy,Books,4,399,0.05,1516.2,295.82,Standard,2024-02-17,2024-02-22,2
ORD00320,CUST0211,North,Delhi,P001,Wireless Earbuds,Electronics,5,1299,0,6495,2295.44,Standard,2024-06-01,2024-06-06,5
ORD00321,CUST0365,Central,Jabalpur,P010,Cotton Hoodie,Clothing,3,1299,0,3897,1149.55,Standard,2023-05-22,2023-05-27,5
ORD00322,CUST0779,Central,Bhopal,P011,Office Desk Chair,Furniture,3,8999,0,26997,6016.92,Overnight,2023-10-06,2023-10-07,4
ORD00323,CUST1079,East,Patna,P010,Cotton Hoodie,Clothing,2,1299,0,2598,528.43,Standard,2024-05-07,2024-05-12,5
ORD00324,CUST1071,North,Delhi,P019,Yoga Mat,Sports,2,699,0,1398,241.7,Standard,2024-04-14,2024-04-19,5
ORD00325,CUST0405,East,Kolkata,P008,Denim Jacket,Clothing,4,1799,0.2,5756.8,780.4,Same Day,2023-08-13,2023-08-13,2
ORD00326,CUST0246,West,Nagpur,P007,Women's Kurta Set,Clothing,1,999,0,999,247.57,Standard,2023-02-17,2023-02-22,4
ORD00327,CUST1105,North,Amritsar,P001,Wireless Earbuds,Electronics,2,1299,0.2,2078.4,459.48,Express,2023-04-06,2023-04-08,4
ORD00328,CUST0369,East,Bhubaneswar,P020,Fitness Dumbbells,Sports,5,1999,0.2,7996.0,1632.39,Standard,2024-03-29,2024-04-03,4
ORD00329,CUST0243,North,Lucknow,P008,Denim Jacket,Clothing,5,1799,0.05,8545.25,1227.16,Overnight,2023-01-20,2023-01-21,5
ORD00330,CUST0620,South,Hyderabad,P001,Wireless Earbuds,Electronics,3,1299,0.05,3702.15,1191.9,Express,2023-09-15,2023-09-17,4
ORD00331,CUST0467,East,Ranchi,P016,Data Science Handbook,Books,4,699,0.15,2376.6,520.85,Standard,2023-11-25,2023-11-30,4
ORD00332,CUST0423,West,Surat,P008,Denim Jacket,Clothing,2,1799,0.1,3238.2,954.85,Standard,2024-01-30,2024-02-04,4
ORD00333,CUST1052,West,Surat,P003,USB-C Hub,Electronics,1,699,0,699,155.91,Express,2023-04-20,2023-04-22,4
ORD00334,CUST1171,South,Chennai,P020,Fitness Dumbbells,Sports,1,1999,0,1999,620.09,Standard,2023-09-16,2023-09-21,4
ORD00335,CUST0114,North,Delhi,P018,Cricket Bat,Sports,5,1499,0.05,7120.25,1887.04,Standard,2024-06-02,2024-06-07,4
ORD00336,CUST0751,East,Ranchi,P015,Python Programming,Books,4,499,0.2,1596.8,460.37,Standard,2023-01-26,2023-01-31,4
ORD00337,CUST0508,North,Chandigarh,P005,Webcam HD,Electronics,2,1599,0.05,3038.1,947.87,Express,2023-01-08,2023-01-10,5
ORD00338,CUST1071,North,Delhi,P008,Denim Jacket,Clothing,4,1799,0,7196,1721.48,Express,2024-05-05,2024-05-07,4
ORD00339,CUST1191,West,Surat,P017,Business Strategy,Books,1,399,0.05,379.05,129.19,Standard,2024-05-26,2024-05-31,5
ORD00340,CUST0327,North,Chandigarh,P010,Cotton Hoodie,Clothing,5,1299,0,6495,1945.71,Express,2023-11-08,2023-11-10,4
ORD00341,CUST0173,North,Amritsar,P015,Python Programming,Books,1,499,0.1,449.1,166.33,Standard,2024-05-18,2024-05-23,4
ORD00342,CUST0639,East,Kolkata,P017,Business Strategy,Books,2,399,0.15,678.3,120.87,Overnight,2023-10-15,2023-10-16,5
ORD00343,CUST0431,North,Delhi,P016,Data Science Handbook,Books,4,699,0,2796,773.35,Express,2024-04-07,2024-04-09,4
ORD00344,CUST0371,East,Patna,P015,Python Programming,Books,1,499,0.2,399.2,101.44,Standard,2024-06-19,2024-06-24,4
ORD00345,CUST1082,North,Lucknow,P005,Webcam HD,Electronics,4,1599,0,6396,1111.68,Express,2024-04-22,2024-04-24,4
ORD00346,CUST1099,West,Surat,P018,Cricket Bat,Sports,3,1499,0,4497,1097.69,Express,2023-06-04,2023-06-06,3
ORD00347,CUST0756,West,Ahmedabad,P002,Laptop Stand,Electronics,4,899,0.15,3056.6,1134.18,Standard,2024-06-04,2024-06-09,5
ORD00348,CUST0396,North,Delhi,P010,Cotton Hoodie,Clothing,5,1299,0.15,5520.75,1901.16,Overnight,2023-04-27,2023-04-28,3
ORD00349,CUST0437,East,Guwahati,P008,Denim Jacket,Clothing,4,1799,0.25,5397.0,1101.05,Express,2023-03-20,2023-03-22,5
ORD00350,CUST0976,South,Hyderabad,P015,Python Programming,Books,4,499,0.2,1596.8,420.09,Standard,2024-04-03,2024-04-08,4
ORD00351,CUST1055,South,Coimbatore,P001,Wireless Earbuds,Electronics,2,1299,0.15,2208.3,601.8,Overnight,2023-02-15,2023-02-16,3
ORD00352,CUST0893,South,Bangalore,P020,Fitness Dumbbells,Sports,1,1999,0.2,1599.2,445.93,Express,2023-07-02,2023-07-04,5
ORD00353,CUST0674,South,Coimbatore,P005,Webcam HD,Electronics,5,1599,0.05,7595.25,1228.78,Express,2023-04-12,2023-04-14,2
ORD00354,CUST0537,South,Chennai,P019,Yoga Mat,Sports,4,699,0.15,2376.6,621.44,Standard,2024-03-04,2024-03-09,4
ORD00355,CUST0896,West,Pune,P020,Fitness Dumbbells,Sports,1,1999,0,1999,603.39,Overnight,2024-05-06,2024-05-07,3
ORD00356,CUST0236,East,Kolkata,P018,Cricket Bat,Sports,4,1499,0,5996,954.04,Standard,2024-05-30,2024-06-04,4
ORD00357,CUST1013,West,Mumbai,P011,Office Desk Chair,Furniture,3,8999,0.1,24297.3,8187.4,Express,2024-05-22,2024-05-24,5
ORD00358,CUST0310,North,Chandigarh,P009,Yoga Pants,Clothing,1,899,0.25,674.25,214.19,Overnight,2023-02-03,2023-02-04,3
ORD00359,CUST0114,North,Delhi,P016,Data Science Handbook,Books,3,699,0,2097,670.07,Standard,2023-09-22,2023-09-27,4
ORD00360,CUST0353,Central,Gwalior,P002,Laptop Stand,Electronics,2,899,0.2,1438.4,317.55,Standard,2023-08-14,2023-08-19,4
ORD00361,CUST1141,South,Kochi,P004,Mechanical Keyboard,Electronics,5,2499,0.05,11870.25,2448.77,Express,2024-02-12,2024-02-14,4
ORD00362,CUST1059,West,Mumbai,P014,Bedside Table,Furniture,5,3299,0.15,14020.75,3813.36,Express,2023-09-25,2023-09-27,5
ORD00363,CUST1147,South,Chennai,P009,Yoga Pants,Clothing,4,899,0,3596,1140.9,Express,2023-10-14,2023-10-16,4
ORD00364,CUST0464,South,Coimbatore,P020,Fitness Dumbbells,Sports,5,1999,0,9995,3595.62,Standard,2023-12-01,2023-12-06,5
ORD00365,CUST1041,North,Lucknow,P020,Fitness Dumbbells,Sports,4,1999,0,7996,3011.16,Overnight,2023-09-03,2023-09-04,4
ORD00366,CUST0153,North,Chandigarh,P017,Business Strategy,Books,1,399,0.05,379.05,50.14,Express,2023-09-15,2023-09-17,5
ORD00367,CUST0992,South,Coimbatore,P006,Men's Running Shoes,Clothing,4,1899,0.15,6456.6,1004.83,Express,2023-06-03,2023-06-05,4
ORD00368,CUST0005,South,Bangalore,P002,Laptop Stand,Electronics,3,899,0.05,2562.15,718.79,Standard,2024-05-15,2024-05-20,5
ORD00369,CUST0185,South,Bangalore,P014,Bedside Table,Furniture,5,3299,0,16495,5202.62,Standard,2023-07-13,2023-07-18,1
ORD00370,CUST0231,East,Bhubaneswar,P004,Mechanical Keyboard,Electronics,4,2499,0,9996,3593.51,Express,2023-09-26,2023-09-28,4
ORD00371,CUST0767,North,Chandigarh,P016,Data Science Handbook,Books,5,699,0,3495,1094.32,Same Day,2023-08-22,2023-08-22,2
ORD00372,CUST0774,South,Coimbatore,P013,Study Table,Furniture,5,6999,0.05,33245.25,8465.06,Standard,2023-01-15,2023-01-20,4
ORD00373,CUST0241,North,Delhi,P010,Cotton Hoodie,Clothing,1,1299,0.1,1169.1,171.47,Standard,2023-09-28,2023-10-03,4
ORD00374,CUST0463,West,Ahmedabad,P015,Python Programming,Books,2,499,0,998,313.32,Express,2024-06-06,2024-06-08,5
ORD00375,CUST1013,West,Mumbai,P008,Denim Jacket,Clothing,4,1799,0.2,5756.8,1545.41,Same Day,2023-05-05,2023-05-05,5
ORD00376,CUST0283,Central,Bhopal,P019,Yoga Mat,Sports,1,699,0,699,142.6,Standard,2024-01-29,2024-02-03,4
ORD00377,CUST0256,East,Guwahati,P016,Data Science Handbook,Books,2,699,0,1398,310.14,Standard,2023-02-13,2023-02-18,4
